QGPIORecord, QRC v6.1.0, 18-11-2021 @ 14:41:42, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, VoltageA, PositionB, VelocitiyB, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
485240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
485680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
